iter,n,K,max_previous_assortments,worst_case_revenue,best_case_revenue
1,10,10,0.43059450867631316,0.4305945086763132,0.4305945086763132
2,10,10,0.541784973578919,0.5417849735789191,0.5417849735789191
3,10,10,0.5148463192606103,0.5148463192606103,0.5918529579122854
4,10,10,0.568866876692384,0.568866876692384,0.568866876692384
5,10,10,0.53241437680981,0.53241437680981,0.53241437680981
6,10,10,0.7631307993942056,0.7631307993942056,0.7631307993942056
7,10,10,0.5113990093451902,0.5113990093451902,0.5113990093451902
8,10,10,0.7489115630798973,0.7489115630798971,0.7489115630798971
9,10,10,0.4942716652716444,0.4942716652716444,0.4942716652716444
10,10,10,0.3414049628446641,0.34140496284466404,0.34140496284466404
11,10,10,0.66142662107437,0.6614266210743699,0.6614266210743699
12,10,10,0.5430550230638652,0.5870829667570356,0.5870829667570356
13,10,10,0.6432313804257879,0.6432313804257879,0.6432313804257879
14,10,10,0.24364335746577473,0.24364335746577476,0.24364335746577476
15,10,10,0.6220411227522815,0.6220411227522815,0.6220411227522815
16,10,10,0.6881364086133571,0.688136408613357,0.688136408613357
17,10,10,0.4265407127371095,0.42654071273710953,0.42654071273710953
18,10,10,0.3136089960358323,0.32672498852968346,0.33992341926112324
19,10,10,0.38910014595215925,0.38910014595215925,0.38910014595215925
20,10,10,0.5630140481111018,0.5630140481111018,0.5630140481111018
21,10,10,0.3184139629138267,0.35479635200874793,0.41289922569052573
22,10,10,0.5079966730894581,0.5079966730894581,0.5079966730894581
23,10,10,0.6524722178703418,0.6524722178703418,0.6524722178703418
24,10,10,0.5648935081135167,0.5648935081135167,0.5648935081135167
25,10,10,0.6621317512957895,0.6621317512957895,0.6621317512957895
26,10,10,0.4379020850145806,0.43947195673316947,0.4477832612742948
27,10,10,0.538255240950605,0.5382552409506048,0.5382552409506048
28,10,10,0.5368715262078881,0.5368715262078881,0.5368715262078881
29,10,10,0.7255780810933045,0.7255780810933046,0.7255780810933046
30,10,10,0.6618151043613877,0.6618151043613877,0.6618151043613877
31,10,10,0.44258249418484674,0.5065750978667989,0.684986266048009
32,10,10,0.37504063846827673,0.3750406384682768,0.3750406384682768
33,10,10,0.7434936745089383,0.7434936745089382,0.7434936745089382
34,10,10,0.500752640860644,0.500752640860644,0.500752640860644
35,10,10,0.40687153102391604,0.40687153102391604,0.40687153102391604
36,10,10,0.3644906314166842,0.3644906314166843,0.3644906314166843
37,10,10,0.27364820021518355,0.27364820021518355,0.27364820021518355
38,10,10,0.5999874456794527,0.5999874456794527,0.5999874456794527
39,10,10,0.43245531615695354,0.4501231108605472,0.5560629008284447
40,10,10,0.7717267943393125,0.7717267943393125,0.7717267943393125
41,10,10,0.4601526354864286,0.46832696556686854,0.46832696556686854
42,10,10,0.5833749101315272,0.5833749101315273,0.5833749101315273
43,10,10,0.7636934984864687,0.7636934984864686,0.7636934984864686
44,10,10,0.6980993227625417,0.6980993227625417,0.6980993227625417
45,10,10,0.7271626575691338,0.7271626575691338,0.7271626575691338
46,10,10,0.49341186762940625,0.49341186762940625,0.49341186762940625
47,10,10,0.7899069313556178,0.7899069313556177,0.7899069313556177
48,10,10,0.5258633234364686,0.5258633234364686,0.5258633234364686
49,10,10,0.6350590608828903,0.6350590608828903,0.6350590608828903
50,10,10,0.6453084458508925,0.6453084458508925,0.6453084458508925
51,10,10,0.7099244070440035,0.7099244070440035,0.7099244070440035
52,10,10,0.5847328856452306,0.5847328856452306,0.5847328856452306
53,10,10,0.70463775545655,0.70463775545655,0.70463775545655
54,10,10,0.691923374818473,0.691923374818473,0.691923374818473
55,10,10,0.43937110470761986,0.43937110470761986,0.43937110470761986
56,10,10,0.595739274305006,0.595739274305006,0.595739274305006
57,10,10,0.4778620371272171,0.5982102864989125,0.5982102864989125
58,10,10,0.49836011822977466,0.49836011822977466,0.49836011822977466
59,10,10,0.6529553430883995,0.6529553430883995,0.6529553430883995
60,10,10,0.3845782632586394,0.3845782632586394,0.3845782632586394
61,10,10,0.46507560577335283,0.4650756057733529,0.4650756057733529
62,10,10,0.43894379025220615,0.4389437902522061,0.4389437902522061
63,10,10,0.3039011386672079,0.3039011386672079,0.3039011386672079
64,10,10,0.3443753504228609,0.3443753504228609,0.3443753504228609
65,10,10,0.3156857255824348,0.3156857255824348,0.3156857255824348
66,10,10,0.7848801829121773,0.7848801829121774,0.7848801829121774
67,10,10,0.4009214431827771,0.4009214431827771,0.4009214431827771
68,10,10,0.571408172657197,0.5903198463851924,0.5903198463851924
69,10,10,0.7828782618960646,0.7828782618960646,0.7828782618960646
70,10,10,0.4945594872393552,0.49455948723935517,0.49455948723935517
71,10,10,0.6235981160944455,0.636702199817604,0.6982722698745398
72,10,10,0.5016842651321561,0.5016842651321561,0.5016842651321561
73,10,10,0.4492267775251614,0.4492267775251614,0.4492267775251614
74,10,10,0.5116280908053671,0.5116280908053672,0.5116280908053672
75,10,10,0.38592939167799983,0.3859293916779998,0.3859293916779998
76,10,10,0.3212127237288706,0.3212127237288706,0.3212127237288706
77,10,10,0.5114798828283721,0.5114798828283721,0.5114798828283721
78,10,10,0.7351416755783383,0.7351416755783383,0.7351416755783383
79,10,10,0.5875159802530724,0.5875159802530724,0.5875159802530724
80,10,10,0.5502840876656576,0.5502840876656576,0.5502840876656576
81,10,10,0.4941092083940891,0.494109208394089,0.494109208394089
82,10,10,0.6799095829962367,0.6799095829962367,0.6799095829962367
83,10,10,0.7813502266066201,0.78135022660662,0.78135022660662
84,10,10,0.2994147303540601,0.2994147303540601,0.2994147303540601
85,10,10,0.49718562622064033,0.49718562622064033,0.49718562622064033
86,10,10,0.5899332846014161,0.5899332846014161,0.5899332846014161
87,10,10,0.5833451098169155,0.5833451098169153,0.5833451098169153
88,10,10,0.28977070654817205,0.2897707065481721,0.2897707065481721
89,10,10,0.647571835838917,0.647571835838917,0.647571835838917
90,10,10,0.47719663693337144,0.4771966369333714,0.4771966369333714
91,10,10,0.7955164749737523,0.7955164749737522,0.7955164749737522
92,10,10,0.4951146662138922,0.4951146662138922,0.4951146662138922
93,10,10,0.7751798167502516,0.7751798167502516,0.7751798167502516
94,10,10,0.6260441706665127,0.6260441706665125,0.6260441706665125
95,10,10,0.3433460511241477,0.3433460511241477,0.3433460511241477
96,10,10,0.4354682098118634,0.47807924204566066,0.47807924204566066
97,10,10,0.6189766565518937,0.6189766565518937,0.6189766565518937
98,10,10,0.6911807952560018,0.6911807952560018,0.6911807952560018
99,10,10,0.3641734820212637,0.3738015042678819,0.4321346126794272
100,10,10,0.7552196864813883,0.7552196864813884,0.7552196864813884
101,10,10,0.9015500924747382,0.9015500924747382,0.9015500924747382
102,10,10,0.3578751368880467,0.35787513688804673,0.35787513688804673
103,10,10,0.5014539541432035,0.5014539541432034,0.5014539541432034
104,10,10,0.5985651295476132,0.5985651295476132,0.5985651295476132
105,10,10,0.6010726285855529,0.601072628585553,0.601072628585553
106,10,10,0.42239906097038615,0.42239906097038615,0.42239906097038615
107,10,10,0.36763411087536646,0.36763411087536646,0.36763411087536646
108,10,10,0.5397268550843789,0.5397268550843788,0.5397268550843788
109,10,10,0.4541391777983549,0.4541391777983549,0.4541391777983549
110,10,10,0.6966384149915454,0.7096645425389065,0.7096645425389065
111,10,10,0.5375927561980179,0.5535086085487395,0.5535086085487395
112,10,10,0.3365039051700125,0.33650390517001255,0.33650390517001255
113,10,10,0.39916209378250234,0.3991620937825024,0.43366243875623456
114,10,10,0.47518026641861744,0.47518026641861744,0.47518026641861744
115,10,10,0.559495903210678,0.559495903210678,0.559495903210678
116,10,10,0.6346149533450728,0.6346149533450728,0.6346149533450728
117,10,10,0.2666704024428297,0.2666704024428297,0.2666704024428297
118,10,10,0.589373794292139,0.5893737942921392,0.801078247838578
119,10,10,0.487132438285394,0.487132438285394,0.487132438285394
120,10,10,0.4845113562189055,0.4845113562189055,0.6750647825901861
121,10,10,0.34720128735779626,0.34720128735779626,0.3888802300395172
122,10,10,0.5504715337684489,0.5504715337684489,0.5504715337684489
123,10,10,0.49160632677005733,0.49160632677005733,0.49160632677005733
124,10,10,0.3249300713300943,0.3249300713300943,0.3249300713300943
125,10,10,0.3989624261776302,0.39896242617763017,0.39896242617763017
126,10,10,0.5161112346144813,0.5161112346144813,0.6462887035551805
127,10,10,0.5331751897703452,0.5331751897703453,0.5331751897703453
128,10,10,0.40627029640674567,0.40627029640674567,0.40627029640674567
129,10,10,0.5652007151945414,0.5652007151945414,0.5652007151945414
130,10,10,0.4729684950251374,0.4729684950251374,0.4729684950251374
131,10,10,0.3363044463429671,0.3363044463429671,0.3363044463429671
132,10,10,0.34006248312593085,0.3400624831259309,0.3872260288568248
133,10,10,0.1761158944778814,0.1761158944778814,0.1761158944778814
134,10,10,0.5331176171029632,0.5331176171029633,0.5331176171029633
135,10,10,0.6922849609071878,0.6922849609071878,0.6922849609071878
136,10,10,0.655905799912563,0.655905799912563,0.655905799912563
137,10,10,0.4472368754706791,0.4472368754706791,0.4472368754706791
138,10,10,0.3213753956198316,0.3342336811000481,0.34339851463409604
139,10,10,0.5265725556490084,0.5265725556490084,0.5265725556490084
140,10,10,0.5546577840115565,0.5546577840115565,0.5546577840115565
141,10,10,0.5323385141211736,0.5323385141211736,0.5323385141211736
142,10,10,0.3054873823646766,0.30548738236467665,0.30548738236467665
143,10,10,0.40878710220386855,0.4087871022038685,0.4087871022038685
144,10,10,0.6682900024936911,0.6682900024936911,0.6682900024936911
145,10,10,0.34024781180511543,0.34024781180511543,0.34024781180511543
146,10,10,0.6642373761368955,0.6642373761368954,0.6642373761368954
147,10,10,0.5684040259615657,0.5684040259615657,0.5731825659372616
148,10,10,0.6525755594269307,0.6525755594269308,0.6525755594269308
149,10,10,0.6632329927822247,0.6632329927822247,0.6632329927822247
150,10,10,0.6037776951548138,0.6037776951548138,0.6037776951548138
151,10,10,0.6606290979907841,0.6606290979907842,0.6606290979907842
152,10,10,0.5549781078841707,0.5549781078841707,0.5549781078841707
153,10,10,0.4538575314236981,0.48886198339693987,0.564801662448447
154,10,10,0.6090100361771473,0.6090100361771473,0.6090100361771473
155,10,10,0.34825001681989326,0.3482500168198933,0.3482500168198933
156,10,10,0.2685038130011223,0.2685038130011223,0.2685038130011223
157,10,10,0.7289051435704313,0.736964517050102,0.7745694823691865
158,10,10,0.7811759988576386,0.7811759988576384,0.7811759988576384
159,10,10,0.40431074227314956,0.4043107422731496,0.4043107422731496
160,10,10,0.49433328779768587,0.4943332877976859,0.4943332877976859
161,10,10,0.3423569880809715,0.3423569880809715,0.3423569880809715
162,10,10,0.38817325614348663,0.3981180350684168,0.6875266568361295
163,10,10,0.46314080039742833,0.4864604612112975,0.6110365711383532
164,10,10,0.5750432784044359,0.5750432784044358,0.5750432784044358
165,10,10,0.39146515543015925,0.39146515543015925,0.39146515543015925
166,10,10,0.5369724587498506,0.5369724587498506,0.5369724587498506
167,10,10,0.5899389038172135,0.5899389038172135,0.5899389038172135
168,10,10,0.41487600286335036,0.41487600286335036,0.41487600286335036
169,10,10,0.6789571247632455,0.6789571247632455,0.6789571247632455
170,10,10,0.47981256043703346,0.47981256043703346,0.47981256043703346
171,10,10,0.31853814809954273,0.31853814809954273,0.31853814809954273
172,10,10,0.5456823645755722,0.5456823645755722,0.5456823645755722
173,10,10,0.46937468338250793,0.4693746833825079,0.4693746833825079
174,10,10,0.4366243001729808,0.43662430017298093,0.43662430017298093
175,10,10,0.4206192643767889,0.4206192643767889,0.4206192643767889
176,10,10,0.3641850532460206,0.3641850532460206,0.3641850532460206
177,10,10,0.5810987401883212,0.5810987401883212,0.5810987401883212
178,10,10,0.26367939587913175,0.26367939587913175,0.26367939587913175
179,10,10,0.4371692359428633,0.43716923594286317,0.5143048360929505
180,10,10,0.6333946732883257,0.6333946732883258,0.6333946732883258
181,10,10,0.4890388281255151,0.4890388281255151,0.4890388281255151
182,10,10,0.2178712010147565,0.21787120101475652,0.21787120101475652
183,10,10,0.393112778642398,0.393112778642398,0.393112778642398
184,10,10,0.373504678131497,0.373504678131497,0.373504678131497
185,10,10,0.45134559191738927,0.4513455919173893,0.4513455919173893
186,10,10,0.6851302348347802,0.6851302348347801,0.6851302348347801
187,10,10,0.38653920033168343,0.38653920033168343,0.38653920033168343
188,10,10,0.7607712488984343,0.7607712488984343,0.7607712488984343
189,10,10,0.5498713746016984,0.5498713746016985,0.5498713746016985
190,10,10,0.6734010729695359,0.6734010729695359,0.6734010729695359
191,10,10,0.7323740411776333,0.7323740411776334,0.7323740411776334
192,10,10,0.35719400913646693,0.357194009136467,0.357194009136467
193,10,10,0.3785716002842172,0.3785716002842172,0.3785716002842172
194,10,10,0.3373771932592942,0.3373771932592943,0.3373771932592943
195,10,10,0.655054972196358,0.6550549721963581,0.6550549721963581
196,10,10,0.5002352739986884,0.5002352739986883,0.5002352739986883
197,10,10,0.2782285062814307,0.27822850628143075,0.33570707636200187
198,10,10,0.7044839523576172,0.7339919906937103,0.7438361481284528
199,10,10,0.46424230845836967,0.46713111010252073,0.5644104536246464
200,10,10,0.6395707854741052,0.6395707854741051,0.6395707854741051
201,10,10,0.2951757945520336,0.29517579455203363,0.29517579455203363
202,10,10,0.3879510650300091,0.3879510650300091,0.3879510650300091
203,10,10,0.4699548309905351,0.46995483099053503,0.46995483099053503
204,10,10,0.45652269045168026,0.4565226904516802,0.4565226904516802
205,10,10,0.4982813398375403,0.4982813398375403,0.4982813398375403
206,10,10,0.6753894037133148,0.6753894037133147,0.6753894037133147
207,10,10,0.5251513237127365,0.5559070568220799,0.5559070568220799
208,10,10,0.5224580458357952,0.5224580458357952,0.5224580458357952
209,10,10,0.3638217756593237,0.3638217756593237,0.3638217756593237
210,10,10,0.3775255006045112,0.3775255006045112,0.3775255006045112
211,10,10,0.5885549071258596,0.5885549071258596,0.5885549071258596
212,10,10,0.7094146337276751,0.7094146337276749,0.7094146337276749
213,10,10,0.2804647933124165,0.28046479331241647,0.28046479331241647
214,10,10,0.13064770308639584,0.1306477030863958,0.1306477030863958
215,10,10,0.3407185218093709,0.3407185218093709,0.3407185218093709
216,10,10,0.3095823999825466,0.30958239998254655,0.30958239998254655
217,10,10,0.7727412762575554,0.7727412762575555,0.7727412762575555
218,10,10,0.6522617749371669,0.6522617749371669,0.6522617749371669
219,10,10,0.24445738556703492,0.2444573855670349,0.2444573855670349
220,10,10,0.4183974471521452,0.4183974471521451,0.4183974471521451
221,10,10,0.5538999971592636,0.5538999971592636,0.5538999971592636
222,10,10,0.6686140416516659,0.6686140416516659,0.6686140416516659
223,10,10,0.5634524935707005,0.5634524935707005,0.5634524935707005
224,10,10,0.4346069942555072,0.43460699425550714,0.43460699425550714
225,10,10,0.34315736294419763,0.34315736294419763,0.34315736294419763
226,10,10,0.4392340666162268,0.45685498548040065,0.5411692118938873
227,10,10,0.3707305508083915,0.3707305508083915,0.3707305508083915
228,10,10,0.45137178679274387,0.45137178679274387,0.45137178679274387
229,10,10,0.261020027869434,0.261020027869434,0.261020027869434
230,10,10,0.33458343011338654,0.33458343011338654,0.33458343011338654
231,10,10,0.35151448145244363,0.35151448145244363,0.35151448145244363
232,10,10,0.6677560163832887,0.6677560163832889,0.6677560163832889
233,10,10,0.6869490719264276,0.6869490719264276,0.6869490719264276
234,10,10,0.48173446156235367,0.48173446156235356,0.48173446156235356
235,10,10,0.5793273298091487,0.5793273298091488,0.5793273298091488
236,10,10,0.5261761682450756,0.5261761682450756,0.5261761682450756
237,10,10,0.28585360825862444,0.28585360825862444,0.4160857809426347
238,10,10,0.7478093419896221,0.747809341989622,0.747809341989622
239,10,10,0.27835865817359956,0.2783586581735996,0.2783586581735996
240,10,10,0.5266660880005904,0.5266660880005904,0.5266660880005904
241,10,10,0.6146313601790718,0.6146313601790718,0.6146313601790718
242,10,10,0.49527574960996845,0.4952757496099684,0.4952757496099684
243,10,10,0.6421795001878828,0.6421795001878828,0.6421795001878828
244,10,10,0.6885155106875623,0.6885155106875623,0.6885155106875623
245,10,10,0.627337633642254,0.6300091634882352,0.6573009747649258
246,10,10,0.5029883973909619,0.5029883973909619,0.5029883973909619
247,10,10,0.5427538910100733,0.5427538910100733,0.5427538910100733
248,10,10,0.7547342784470256,0.7547342784470256,0.7547342784470256
249,10,10,0.49987707250455327,0.4998770725045532,0.4998770725045532
250,10,10,0.5488378627770387,0.5488378627770387,0.5488378627770387
251,10,10,0.5126637955776879,0.5126637955776879,0.5126637955776879
252,10,10,0.4832217489464303,0.4832217489464303,0.4832217489464303
253,10,10,0.47215838637486146,0.4721583863748614,0.4721583863748614
254,10,10,0.47756811609661176,0.4775681160966118,0.4775681160966118
255,10,10,0.369097696461682,0.369097696461682,0.369097696461682
256,10,10,0.5290360382199086,0.5290360382199086,0.5290360382199086
257,10,10,0.24836712235859257,0.2483671223585926,0.2483671223585926
258,10,10,0.6428704797219509,0.6428704797219511,0.6428704797219511
259,10,10,0.71557604392819,0.71557604392819,0.71557604392819
260,10,10,0.5485370520587,0.5485370520587001,0.5485370520587001
261,10,10,0.443120311816681,0.443120311816681,0.443120311816681
262,10,10,0.5096062968479208,0.5096062968479207,0.5096062968479207
263,10,10,0.5302690783199933,0.5302690783199934,0.5302690783199934
264,10,10,0.5947932341994249,0.5952925581406142,0.600131435241335
265,10,10,0.6435021963242743,0.6435021963242743,0.6435021963242743
266,10,10,0.4232703618461351,0.4232703618461351,0.4232703618461351
267,10,10,0.416610820630121,0.416610820630121,0.416610820630121
268,10,10,0.5985655976600964,0.5985655976600964,0.5985655976600964
269,10,10,0.5134632705132357,0.5134632705132357,0.5134632705132357
270,10,10,0.5450142045549934,0.5450142045549935,0.5450142045549935
271,10,10,0.48593631262294135,0.4859363126229414,0.4859363126229414
272,10,10,0.7030075211831904,0.7030075211831905,0.7030075211831905
273,10,10,0.5703720048186846,0.5703720048186844,0.5703720048186844
274,10,10,0.5916015989055197,0.5916015989055197,0.5916015989055197
275,10,10,0.3553842267131208,0.3553842267131208,0.3553842267131208
276,10,10,0.6022733613100222,0.6022733613100222,0.6022733613100222
277,10,10,0.5048731977752653,0.5048731977752653,0.5048731977752653
278,10,10,0.8343889012141847,0.8343889012141847,0.8343889012141847
279,10,10,0.5662934737218064,0.5662934737218065,0.5662934737218065
280,10,10,0.1725928893663516,0.1725928893663516,0.1725928893663516
281,10,10,0.514745772086416,0.514745772086416,0.514745772086416
282,10,10,0.3997378451150283,0.3997378451150283,0.3997378451150283
283,10,10,0.3245397969085265,0.3245397969085265,0.3245397969085265
284,10,10,0.3096401751878374,0.3096401751878374,0.3096401751878374
285,10,10,0.7993980118733381,0.7993980118733381,0.8009240176361444
286,10,10,0.7321180928387565,0.7321180928387565,0.7321180928387565
287,10,10,0.5789391687761065,0.5789391687761065,0.5789391687761065
288,10,10,0.584319471465492,0.584319471465492,0.584319471465492
289,10,10,0.5174101610551386,0.5328948482200203,0.5328948482200203
290,10,10,0.7362616340059571,0.7567512995672276,0.8951530649512579
291,10,10,0.3493100515751322,0.3493100515751322,0.5487866341004662
292,10,10,0.6143917994366679,0.6143917994366678,0.6143917994366678
293,10,10,0.26814252782109127,0.26814252782109127,0.26814252782109127
294,10,10,0.2983526599167422,0.3131349636993036,0.42529497746841505
295,10,10,0.5048860934303512,0.5048860934303512,0.5048860934303512
296,10,10,0.5053031732150074,0.5053031732150074,0.5053031732150074
297,10,10,0.7314171903929682,0.731417190392968,0.731417190392968
298,10,10,0.44830777470399896,0.44830777470399896,0.44830777470399896
299,10,10,0.6593108473988212,0.6593108473988212,0.6593108473988212
300,10,10,0.31214164933199473,0.31214164933199473,0.45586035020269733
301,10,10,0.6457242528121867,0.6457242528121867,0.6457242528121867
302,10,10,0.5259813745591477,0.5259813745591478,0.5259813745591478
303,10,10,0.6122292441909872,0.6122292441909872,0.6122292441909872
304,10,10,0.2168804701344235,0.2168804701344235,0.2168804701344235
305,10,10,0.4521145147049019,0.4521145147049019,0.4521145147049019
306,10,10,0.46100493015323407,0.46100493015323407,0.46100493015323407
307,10,10,0.4335205307603041,0.43352053076030406,0.43352053076030406
308,10,10,0.6947651783839173,0.6947651783839173,0.6947651783839173
309,10,10,0.6203208992521401,0.6203208992521402,0.6203208992521402
310,10,10,0.6151412516911514,0.6151412516911514,0.6151412516911514
311,10,10,0.41691286555541557,0.4169128655554155,0.4169128655554155
312,10,10,0.40167883609907534,0.40167883609907534,0.40167883609907534
313,10,10,0.44647595786997146,0.4464759578699714,0.4464759578699714
314,10,10,0.2562863003579649,0.2562863003579649,0.2562863003579649
315,10,10,0.7442343766510415,0.7442343766510415,0.7442343766510415
316,10,10,0.4292435232222349,0.4292435232222349,0.4292435232222349
317,10,10,0.6617469386131174,0.6617469386131173,0.6617469386131173
318,10,10,0.4752373549091491,0.4896875244604918,0.9475993888147527
319,10,10,0.7075272846997648,0.7075272846997648,0.7075272846997648
320,10,10,0.5348575152253039,0.5348575152253039,0.5348575152253039
321,10,10,0.5779289000113572,0.5779289000113571,0.5779289000113571
322,10,10,0.3497747263370427,0.34977472633704276,0.34977472633704276
323,10,10,0.47379924072417584,0.4737992407241759,0.4737992407241759
324,10,10,0.4797424661204627,0.4797424661204627,0.4797424661204627
325,10,10,0.6014670019946037,0.6014670019946037,0.6014670019946037
326,10,10,0.4052561600884649,0.41522864902428425,0.41522864902428425
327,10,10,0.45139502259837794,0.45139502259837794,0.45139502259837794
328,10,10,0.33500883605674914,0.3350088360567491,0.3350088360567491
329,10,10,0.4226996399445958,0.42269963994459575,0.42269963994459575
330,10,10,0.39707337755125377,0.39707337755125377,0.39707337755125377
331,10,10,0.7997166756906648,0.799716675690665,0.799716675690665
332,10,10,0.3780319337599731,0.37803193375997307,0.37803193375997307
333,10,10,0.4619593920903018,0.47005600623213084,0.5413924100424863
